,Abundance %,runNumber,Ecosystem Element,Time,runType,Median,ninetyfivePerc,fivePerc
43,0,1,Red deer,43,Accepted,0.0,0.0,0.0
43,0,1,Tamworth pigs,43,Accepted,0.0,0.0,0.0
43,68,1,Grassland,43,Accepted,68.0,71.6,68.0
43,17,1,Woodland,43,Accepted,17.0,17.9,16.1
43,14,1,Thorny Scrub,43,Accepted,13.0,13.9,11.2
43,0,1,Bare ground,43,Accepted,1.0,1.0,0.1
44,16,1,Roe deer,44,Accepted,19.0,28.9,16.3
44,0,1,Exmoor pony,44,Accepted,0.0,0.0,0.0
44,0,1,Fallow deer,44,Accepted,0.0,0.0,0.0
44,0,1,Longhorn cattle,44,Accepted,0.0,0.0,0.0
44,0,1,Red deer,44,Accepted,0.0,0.0,0.0
44,0,1,Tamworth pigs,44,Accepted,0.0,0.0,0.0
44,67,1,Grassland,44,Accepted,68.0,70.7,67.1
44,17,1,Woodland,44,Accepted,17.0,17.9,17.0
44,15,1,Thorny Scrub,44,Accepted,13.0,14.8,11.2
44,0,1,Bare ground,44,Accepted,1.0,1.0,0.1
45,16,1,Roe deer,45,Accepted,19.0,28.9,16.3
45,0,1,Exmoor pony,45,Accepted,0.0,0.0,0.0
45,0,1,Fallow deer,45,Accepted,0.0,0.0,0.0
45,0,1,Longhorn cattle,45,Accepted,0.0,0.0,0.0
45,0,1,Red deer,45,Accepted,0.0,0.0,0.0
45,0,1,Tamworth pigs,45,Accepted,0.0,0.0,0.0
45,67,1,Grassland,45,Accepted,67.0,69.7,67.0
45,17,1,Woodland,45,Accepted,17.0,17.9,17.0
45,16,1,Thorny Scrub,45,Accepted,14.0,15.8,12.2
45,0,1,Bare ground,45,Accepted,1.0,1.0,0.1
46,15,1,Roe deer,46,Accepted,19.0,28.9,15.4
46,0,1,Exmoor pony,46,Accepted,0.0,0.0,0.0
46,0,1,Fallow deer,46,Accepted,0.0,0.0,0.0
46,0,1,Longhorn cattle,46,Accepted,0.0,0.0,0.0
46,0,1,Red deer,46,Accepted,0.0,0.0,0.0
46,0,1,Tamworth pigs,46,Accepted,0.0,0.0,0.0
46,66,1,Grassland,46,Accepted,67.0,69.7,66.1
46,17,1,Woodland,46,Accepted,18.0,18.0,17.1
46,16,1,Thorny Scrub,46,Accepted,14.0,15.8,12.2
46,0,1,Bare ground,46,Accepted,0.0,0.8999999999999999,0.0
47,15,1,Roe deer,47,Accepted,19.0,28.0,15.4
47,0,1,Exmoor pony,47,Accepted,0.0,0.0,0.0
47,0,1,Fallow deer,47,Accepted,0.0,0.0,0.0
47,0,1,Longhorn cattle,47,Accepted,0.0,0.0,0.0
47,0,1,Red deer,47,Accepted,0.0,0.0,0.0
47,0,1,Tamworth pigs,47,Accepted,0.0,0.0,0.0
47,66,1,Grassland,47,Accepted,66.0,67.8,66.0
47,17,1,Woodland,47,Accepted,18.0,18.0,17.1
47,17,1,Thorny Scrub,47,Accepted,15.0,16.8,13.2
47,0,1,Bare ground,47,Accepted,0.0,0.8999999999999999,0.0
48,15,1,Roe deer,48,Accepted,19.0,28.0,15.4
48,0,1,Exmoor pony,48,Accepted,0.0,0.0,0.0
48,0,1,Fallow deer,48,Accepted,0.0,0.0,0.0
48,0,1,Longhorn cattle,48,Accepted,0.0,0.0,0.0
48,0,1,Red deer,48,Accepted,0.0,0.0,0.0
48,0,1,Tamworth pigs,48,Accepted,0.0,0.0,0.0
48,65,1,Grassland,48,Accepted,65.0,66.8,65.0
48,18,1,Woodland,48,Accepted,18.0,18.9,18.0
48,17,1,Thorny Scrub,48,Accepted,16.0,16.9,14.2
48,0,1,Bare ground,48,Accepted,0.0,0.8999999999999999,0.0
49,15,1,Roe deer,49,Accepted,18.0,27.9,15.3
49,0,1,Exmoor pony,49,Accepted,0.0,0.0,0.0
49,0,1,Fallow deer,49,Accepted,0.0,0.0,0.0
49,0,1,Longhorn cattle,49,Accepted,0.0,0.0,0.0
49,0,1,Red deer,49,Accepted,0.0,0.0,0.0
49,0,1,Tamworth pigs,49,Accepted,0.0,0.0,0.0
49,64,1,Grassland,49,Accepted,64.0,65.8,64.0
49,18,1,Woodland,49,Accepted,18.0,18.9,18.0
49,17,1,Thorny Scrub,49,Accepted,17.0,17.0,14.3
49,0,1,Bare ground,49,Accepted,0.0,0.8999999999999999,0.0
50,15,1,Roe deer,50,Accepted,18.0,27.9,15.3
50,23,1,Exmoor pony,50,Accepted,23.0,23.0,23.0
50,0,1,Fallow deer,50,Accepted,0.0,0.0,0.0
50,53,1,Longhorn cattle,50,Accepted,53.0,53.0,53.0
50,0,1,Red deer,50,Accepted,0.0,0.0,0.0
50,20,1,Tamworth pigs,50,Accepted,20.0,20.0,20.0
50,64,1,Grassland,50,Accepted,64.0,65.8,63.1
50,18,1,Woodland,50,Accepted,19.0,19.0,18.1
50,18,1,Thorny Scrub,50,Accepted,18.0,18.0,15.3
50,0,1,Bare ground,50,Accepted,0.0,0.8999999999999999,0.0
51,15,1,Roe deer,51,Accepted,17.0,27.799999999999997,15.2
51,23,1,Exmoor pony,51,Accepted,23.0,23.0,23.0
51,0,1,Fallow deer,51,Accepted,0.0,0.0,0.0
51,53,1,Longhorn cattle,51,Accepted,53.0,53.0,53.0
51,0,1,Red deer,51,Accepted,0.0,0.0,0.0
51,20,1,Tamworth pigs,51,Accepted,20.0,20.0,20.0
51,63,1,Grassland,51,Accepted,63.0,64.8,63.0
51,19,1,Woodland,51,Accepted,19.0,19.0,19.0
51,18,1,Thorny Scrub,51,Accepted,17.0,17.9,15.2
51,0,1,Bare ground,51,Accepted,0.0,0.8999999999999999,0.0
52,15,1,Roe deer,52,Accepted,17.0,27.799999999999997,15.2
52,23,1,Exmoor pony,52,Accepted,23.0,23.0,23.0
52,0,1,Fallow deer,52,Accepted,0.0,0.0,0.0
52,59,1,Longhorn cattle,52,Accepted,59.0,61.7,55.4
52,0,1,Red deer,52,Accepted,0.0,0.0,0.0
52,20,1,Tamworth pigs,52,Accepted,20.0,20.0,20.0
52,62,1,Grassland,52,Accepted,63.0,64.8,62.1
52,19,1,Woodland,52,Accepted,19.0,19.0,19.0
52,18,1,Thorny Scrub,52,Accepted,18.0,18.0,16.2
52,0,1,Bare ground,52,Accepted,0.0,0.8999999999999999,0.0
53,16,1,Roe deer,53,Accepted,18.0,30.599999999999998,16.2
53,23,1,Exmoor pony,53,Accepted,23.0,23.0,23.0
53,0,1,Fallow deer,53,Accepted,0.0,0.0,0.0
53,64,1,Longhorn cattle,53,Accepted,66.0,67.8,64.2
53,0,1,Red deer,53,Accepted,0.0,0.0,0.0
53,20,1,Tamworth pigs,53,Accepted,20.0,20.0,20.0
53,62,1,Grassland,53,Accepted,62.0,63.8,62.0
53,19,1,Woodland,53,Accepted,19.0,19.0,19.0
53,18,1,Thorny Scrub,53,Accepted,18.0,18.9,17.1
53,0,1,Bare ground,53,Accepted,0.0,0.8999999999999999,0.0
54,18,1,Roe deer,54,Accepted,20.0,31.7,18.2
54,23,1,Exmoor pony,54,Accepted,23.0,23.0,23.0
54,0,1,Fallow deer,54,Accepted,0.0,0.0,0.0
54,73,1,Longhorn cattle,54,Accepted,73.0,73.9,67.6
54,0,1,Red deer,54,Accepted,0.0,0.0,0.0
54,20,1,Tamworth pigs,54,Accepted,20.0,20.0,20.0
54,62,1,Grassland,54,Accepted,62.0,62.9,61.1
54,19,1,Woodland,54,Accepted,19.0,19.0,19.0
54,19,1,Thorny Scrub,54,Accepted,19.0,19.0,17.2
54,0,1,Bare ground,54,Accepted,0.0,0.8999999999999999,0.0
55,17,1,Roe deer,55,Accepted,20.0,31.7,17.3
55,23,1,Exmoor pony,55,Accepted,23.0,23.0,23.0
55,0,1,Fallow deer,55,Accepted,0.0,0.0,0.0
55,73,1,Longhorn cattle,55,Accepted,73.0,73.9,67.6
55,0,1,Red deer,55,Accepted,0.0,0.0,0.0
55,20,1,Tamworth pigs,55,Accepted,20.0,20.0,20.0
55,61,1,Grassland,55,Accepted,61.0,62.8,61.0
55,20,1,Woodland,55,Accepted,19.0,19.9,19.0
55,19,1,Thorny Scrub,55,Accepted,19.0,19.9,17.2
55,0,1,Bare ground,55,Accepted,0.0,0.0,0.0
56,16,1,Roe deer,56,Accepted,20.0,31.7,16.4
56,23,1,Exmoor pony,56,Accepted,23.0,23.0,23.0
56,0,1,Fallow deer,56,Accepted,0.0,0.0,0.0
56,73,1,Longhorn cattle,56,Accepted,73.0,73.9,67.6
56,0,1,Red deer,56,Accepted,0.0,0.0,0.0
56,20,1,Tamworth pigs,56,Accepted,20.0,20.0,20.0
56,60,1,Grassland,56,Accepted,61.0,62.8,60.1
56,20,1,Woodland,56,Accepted,19.0,19.9,19.0
56,20,1,Thorny Scrub,56,Accepted,20.0,20.0,17.3
56,0,1,Bare ground,56,Accepted,0.0,0.0,0.0
57,16,1,Roe deer,57,Accepted,20.0,31.7,16.4
57,23,1,Exmoor pony,57,Accepted,23.0,23.0,23.0
57,0,1,Fallow deer,57,Accepted,0.0,0.0,0.0
57,73,1,Longhorn cattle,57,Accepted,73.0,73.9,67.6
57,0,1,Red deer,57,Accepted,0.0,0.0,0.0
57,20,1,Tamworth pigs,57,Accepted,20.0,20.0,20.0
57,60,1,Grassland,57,Accepted,60.0,61.8,60.0
57,20,1,Woodland,57,Accepted,19.0,19.9,19.0
57,20,1,Thorny Scrub,57,Accepted,20.0,21.8,18.2
57,0,1,Bare ground,57,Accepted,0.0,0.0,0.0
58,16,1,Roe deer,58,Accepted,20.0,31.7,16.4
58,23,1,Exmoor pony,58,Accepted,23.0,23.0,23.0
58,0,1,Fallow deer,58,Accepted,0.0,0.0,0.0
58,73,1,Longhorn cattle,58,Accepted,73.0,73.9,67.6
58,0,1,Red deer,58,Accepted,0.0,0.0,0.0
58,20,1,Tamworth pigs,58,Accepted,20.0,20.0,20.0
58,60,1,Grassland,58,Accepted,60.0,60.9,60.0
58,20,1,Woodland,58,Accepted,20.0,20.0,19.1
58,20,1,Thorny Scrub,58,Accepted,20.0,21.8,18.2
58,0,1,Bare ground,58,Accepted,0.0,0.0,0.0
59,16,1,Roe deer,59,Accepted,20.0,31.7,16.4
59,23,1,Exmoor pony,59,Accepted,23.0,23.0,23.0
59,0,1,Fallow deer,59,Accepted,0.0,0.0,0.0
59,73,1,Longhorn cattle,59,Accepted,73.0,73.9,67.6
59,0,1,Red deer,59,Accepted,0.0,0.0,0.0
59,20,1,Tamworth pigs,59,Accepted,20.0,20.0,20.0
59,59,1,Grassland,59,Accepted,59.0,61.7,58.1
59,20,1,Woodland,59,Accepted,20.0,20.0,19.1
59,21,1,Thorny Scrub,59,Accepted,21.0,21.9,18.3
59,0,1,Bare ground,59,Accepted,0.0,0.0,0.0
60,15,1,Roe deer,60,Accepted,20.0,31.7,15.5
60,23,1,Exmoor pony,60,Accepted,23.0,23.0,23.0
60,0,1,Fallow deer,60,Accepted,0.0,0.0,0.0
60,73,1,Longhorn cattle,60,Accepted,73.0,73.9,67.6
60,0,1,Red deer,60,Accepted,0.0,0.0,0.0
60,20,1,Tamworth pigs,60,Accepted,20.0,20.0,20.0
60,59,1,Grassland,60,Accepted,59.0,60.8,58.1
60,21,1,Woodland,60,Accepted,20.0,20.9,20.0
60,21,1,Thorny Scrub,60,Accepted,21.0,21.9,18.3
60,0,1,Bare ground,60,Accepted,0.0,0.0,0.0
61,15,1,Roe deer,61,Accepted,20.0,30.799999999999997,15.5
61,23,1,Exmoor pony,61,Accepted,23.0,23.0,23.0
61,0,1,Fallow deer,61,Accepted,0.0,0.0,0.0
61,73,1,Longhorn cattle,61,Accepted,73.0,73.9,67.6
61,0,1,Red deer,61,Accepted,0.0,0.0,0.0
61,20,1,Tamworth pigs,61,Accepted,20.0,20.0,20.0
61,58,1,Grassland,61,Accepted,58.0,60.7,57.1
61,21,1,Woodland,61,Accepted,20.0,20.9,20.0
61,21,1,Thorny Scrub,61,Accepted,21.0,22.8,19.2
61,0,1,Bare ground,61,Accepted,0.0,0.0,0.0
62,15,1,Roe deer,62,Accepted,20.0,30.799999999999997,15.5
62,13,1,Exmoor pony,62,Accepted,13.0,13.0,13.0
62,42,1,Fallow deer,62,Accepted,42.0,42.0,42.0
62,77,1,Longhorn cattle,62,Accepted,77.0,77.0,77.0
62,0,1,Red deer,62,Accepted,0.0,0.0,0.0
62,17,1,Tamworth pigs,62,Accepted,17.0,17.0,17.0
62,57,1,Grassland,62,Accepted,57.0,60.6,57.0
62,21,1,Woodland,62,Accepted,20.0,20.9,20.0
62,22,1,Thorny Scrub,62,Accepted,22.0,23.8,18.4
62,0,1,Bare ground,62,Accepted,0.0,0.0,0.0
63,14,1,Roe deer,63,Accepted,19.0,29.799999999999997,14.5
63,13,1,Exmoor pony,63,Accepted,13.0,13.0,13.0
63,42,1,Fallow deer,63,Accepted,42.0,42.0,42.0
63,77,1,Longhorn cattle,63,Accepted,77.0,77.0,77.0
63,0,1,Red deer,63,Accepted,0.0,0.0,0.0
63,17,1,Tamworth pigs,63,Accepted,17.0,17.0,17.0
63,56,1,Grassland,63,Accepted,56.0,59.6,56.0
63,21,1,Woodland,63,Accepted,20.0,20.9,20.0
63,23,1,Thorny Scrub,63,Accepted,23.0,23.9,19.4
63,0,1,Bare ground,63,Accepted,0.0,0.0,0.0
64,14,1,Roe deer,64,Accepted,19.0,29.799999999999997,14.5
64,13,1,Exmoor pony,64,Accepted,13.0,13.0,13.0
64,42,1,Fallow deer,64,Accepted,42.0,42.0,42.0
64,79,1,Longhorn cattle,64,Accepted,83.0,85.7,79.4
64,0,1,Red deer,64,Accepted,0.0,0.0,0.0
64,17,1,Tamworth pigs,64,Accepted,17.0,17.0,17.0
64,56,1,Grassland,64,Accepted,56.0,59.6,56.0
64,21,1,Woodland,64,Accepted,20.0,20.9,20.0
64,23,1,Thorny Scrub,64,Accepted,23.0,23.9,20.3
64,0,1,Bare ground,64,Accepted,0.0,0.0,0.0
65,16,1,Roe deer,65,Accepted,22.0,33.7,16.6
65,13,1,Exmoor pony,65,Accepted,13.0,13.0,13.0
65,52,1,Fallow deer,65,Accepted,50.0,51.8,48.2
65,87,1,Longhorn cattle,65,Accepted,89.0,91.7,87.2
65,0,1,Red deer,65,Accepted,0.0,0.0,0.0
65,17,1,Tamworth pigs,65,Accepted,17.0,17.0,17.0
65,56,1,Grassland,65,Accepted,56.0,58.7,55.1
65,21,1,Woodland,65,Accepted,20.0,20.9,19.1
65,23,1,Thorny Scrub,65,Accepted,23.0,24.8,20.3
65,0,1,Bare ground,65,Accepted,0.0,0.0,0.0
66,17,1,Roe deer,66,Accepted,25.0,37.599999999999994,17.8
66,13,1,Exmoor pony,66,Accepted,13.0,13.0,13.0
66,61,1,Fallow deer,66,Accepted,60.0,60.9,55.5
66,93,1,Longhorn cattle,66,Accepted,95.0,99.5,93.2
66,0,1,Red deer,66,Accepted,0.0,0.0,0.0
66,17,1,Tamworth pigs,66,Accepted,17.0,17.0,17.0
66,55,1,Grassland,66,Accepted,56.0,57.8,55.1
66,22,1,Woodland,66,Accepted,21.0,21.9,20.1
66,24,1,Thorny Scrub,66,Accepted,24.0,24.0,21.3
66,0,1,Bare ground,66,Accepted,0.0,0.0,0.0
67,16,1,Roe deer,67,Accepted,24.0,37.5,16.8
67,13,1,Exmoor pony,67,Accepted,13.0,13.0,13.0
67,61,1,Fallow deer,67,Accepted,60.0,60.9,55.5
67,93,1,Longhorn cattle,67,Accepted,95.0,99.5,93.2
67,0,1,Red deer,67,Accepted,0.0,0.0,0.0
67,17,1,Tamworth pigs,67,Accepted,17.0,17.0,17.0
67,54,1,Grassland,67,Accepted,56.0,57.8,54.2
67,22,1,Woodland,67,Accepted,21.0,21.9,20.1
67,24,1,Thorny Scrub,67,Accepted,24.0,24.9,21.3
67,0,1,Bare ground,67,Accepted,0.0,0.0,0.0
68,16,1,Roe deer,68,Accepted,23.0,36.5,16.7
68,13,1,Exmoor pony,68,Accepted,13.0,13.0,13.0
68,61,1,Fallow deer,68,Accepted,60.0,60.9,55.5
68,93,1,Longhorn cattle,68,Accepted,95.0,99.5,93.2
68,0,1,Red deer,68,Accepted,0.0,0.0,0.0
68,17,1,Tamworth pigs,68,Accepted,17.0,17.0,17.0
68,54,1,Grassland,68,Accepted,55.0,57.7,54.1
68,22,1,Woodland,68,Accepted,21.0,21.9,20.1
68,25,1,Thorny Scrub,68,Accepted,25.0,25.0,22.3
68,0,1,Bare ground,68,Accepted,0.0,0.0,0.0
69,16,1,Roe deer,69,Accepted,21.0,36.3,16.5
69,13,1,Exmoor pony,69,Accepted,13.0,13.0,13.0
69,61,1,Fallow deer,69,Accepted,60.0,60.9,55.5
69,93,1,Longhorn cattle,69,Accepted,95.0,99.5,93.2
69,0,1,Red deer,69,Accepted,0.0,0.0,0.0
69,17,1,Tamworth pigs,69,Accepted,17.0,17.0,17.0
69,55,1,Grassland,69,Accepted,55.0,56.8,54.1
69,21,1,Woodland,69,Accepted,21.0,21.0,20.1
69,24,1,Thorny Scrub,69,Accepted,24.0,25.8,22.2
69,0,1,Bare ground,69,Accepted,0.0,0.0,0.0
70,15,1,Roe deer,70,Accepted,21.0,36.3,15.6
70,13,1,Exmoor pony,70,Accepted,13.0,13.0,13.0
70,61,1,Fallow deer,70,Accepted,60.0,60.9,55.5
70,93,1,Longhorn cattle,70,Accepted,95.0,99.5,93.2
70,0,1,Red deer,70,Accepted,0.0,0.0,0.0
70,17,1,Tamworth pigs,70,Accepted,17.0,17.0,17.0
70,54,1,Grassland,70,Accepted,55.0,56.8,54.1
70,21,1,Woodland,70,Accepted,21.0,21.0,20.1
70,25,1,Thorny Scrub,70,Accepted,25.0,25.9,22.3
70,0,1,Bare ground,70,Accepted,0.0,0.0,0.0
71,15,1,Roe deer,71,Accepted,21.0,36.3,15.6
71,13,1,Exmoor pony,71,Accepted,13.0,13.0,13.0
71,61,1,Fallow deer,71,Accepted,60.0,60.9,55.5
71,93,1,Longhorn cattle,71,Accepted,95.0,99.5,93.2
71,0,1,Red deer,71,Accepted,0.0,0.0,0.0
71,17,1,Tamworth pigs,71,Accepted,17.0,17.0,17.0
71,54,1,Grassland,71,Accepted,54.0,55.8,54.0
71,22,1,Woodland,71,Accepted,21.0,21.9,20.1
71,25,1,Thorny Scrub,71,Accepted,25.0,25.9,23.2
71,0,1,Bare ground,71,Accepted,0.0,0.0,0.0
72,15,1,Roe deer,72,Accepted,21.0,34.5,15.6
72,13,1,Exmoor pony,72,Accepted,13.0,13.0,13.0
72,61,1,Fallow deer,72,Accepted,60.0,60.9,55.5
72,93,1,Longhorn cattle,72,Accepted,95.0,99.5,93.2
72,0,1,Red deer,72,Accepted,0.0,0.0,0.0
72,17,1,Tamworth pigs,72,Accepted,17.0,17.0,17.0
72,53,1,Grassland,72,Accepted,54.0,54.9,53.1
72,22,1,Woodland,72,Accepted,21.0,21.9,21.0
72,25,1,Thorny Scrub,72,Accepted,25.0,25.9,24.1
72,0,1,Bare ground,72,Accepted,0.0,0.0,0.0
73,15,1,Roe deer,73,Accepted,21.0,34.5,15.6
73,13,1,Exmoor pony,73,Accepted,13.0,13.0,13.0
73,61,1,Fallow deer,73,Accepted,60.0,60.9,55.5
73,93,1,Longhorn cattle,73,Accepted,95.0,99.5,93.2
73,0,1,Red deer,73,Accepted,0.0,0.0,0.0
73,17,1,Tamworth pigs,73,Accepted,17.0,17.0,17.0
73,53,1,Grassland,73,Accepted,53.0,54.8,53.0
73,22,1,Woodland,73,Accepted,21.0,21.9,20.1
73,25,1,Thorny Scrub,73,Accepted,25.0,25.9,24.1
73,0,1,Bare ground,73,Accepted,0.0,0.0,0.0
74,15,1,Roe deer,74,Accepted,21.0,34.5,15.6
74,15,1,Exmoor pony,74,Accepted,15.0,15.0,15.0
74,81,1,Fallow deer,74,Accepted,81.0,81.0,81.0
74,92,1,Longhorn cattle,74,Accepted,92.0,92.0,92.0
74,0,1,Red deer,74,Accepted,0.0,0.0,0.0
74,22,1,Tamworth pigs,74,Accepted,22.0,22.0,22.0
74,53,1,Grassland,74,Accepted,53.0,54.8,53.0
74,22,1,Woodland,74,Accepted,21.0,21.9,20.1
74,25,1,Thorny Scrub,74,Accepted,25.0,26.8,24.1
74,0,1,Bare ground,74,Accepted,0.0,0.0,0.0
75,15,1,Roe deer,75,Accepted,21.0,33.599999999999994,15.6
75,15,1,Exmoor pony,75,Accepted,15.0,15.0,15.0
75,81,1,Fallow deer,75,Accepted,81.0,81.0,81.0
75,92,1,Longhorn cattle,75,Accepted,92.0,92.0,92.0
75,0,1,Red deer,75,Accepted,0.0,0.0,0.0
75,22,1,Tamworth pigs,75,Accepted,22.0,22.0,22.0
75,53,1,Grassland,75,Accepted,53.0,53.9,52.1
75,22,1,Woodland,75,Accepted,22.0,22.0,21.1
75,25,1,Thorny Scrub,75,Accepted,25.0,26.8,25.0
75,0,1,Bare ground,75,Accepted,0.0,0.0,0.0
76,15,1,Roe deer,76,Accepted,20.0,32.599999999999994,15.5
76,15,1,Exmoor pony,76,Accepted,15.0,15.0,15.0
76,81,1,Fallow deer,76,Accepted,81.0,81.0,81.0
76,101,1,Longhorn cattle,76,Accepted,101.0,103.7,101.0
76,0,1,Red deer,76,Accepted,0.0,0.0,0.0
76,22,1,Tamworth pigs,76,Accepted,22.0,22.0,22.0
76,53,1,Grassland,76,Accepted,53.0,53.9,52.1
76,22,1,Woodland,76,Accepted,22.0,22.0,21.1
76,25,1,Thorny Scrub,76,Accepted,25.0,27.7,25.0
76,0,1,Bare ground,76,Accepted,0.0,0.0,0.0
77,18,1,Roe deer,77,Accepted,23.0,32.9,18.5
77,15,1,Exmoor pony,77,Accepted,15.0,15.0,15.0
77,95,1,Fallow deer,77,Accepted,95.0,95.9,94.1
77,112,1,Longhorn cattle,77,Accepted,113.0,113.9,112.1
77,0,1,Red deer,77,Accepted,0.0,0.0,0.0
77,22,1,Tamworth pigs,77,Accepted,22.0,22.0,22.0
77,52,1,Grassland,77,Accepted,52.0,52.9,51.1
77,22,1,Woodland,77,Accepted,22.0,22.0,21.1
77,25,1,Thorny Scrub,77,Accepted,25.0,27.7,25.0
77,0,1,Bare ground,77,Accepted,0.0,0.0,0.0
78,19,1,Roe deer,78,Accepted,27.0,39.599999999999994,19.8
78,15,1,Exmoor pony,78,Accepted,15.0,15.0,15.0
78,110,1,Fallow deer,78,Accepted,110.0,110.0,108.2
78,124,1,Longhorn cattle,78,Accepted,124.0,127.6,123.1
78,0,1,Red deer,78,Accepted,0.0,0.0,0.0
78,22,1,Tamworth pigs,78,Accepted,22.0,22.0,22.0
78,52,1,Grassland,78,Accepted,52.0,52.9,50.2
78,22,1,Woodland,78,Accepted,22.0,22.0,21.1
78,25,1,Thorny Scrub,78,Accepted,25.0,28.6,25.0
78,0,1,Bare ground,78,Accepted,0.0,0.0,0.0
79,17,1,Roe deer,79,Accepted,27.0,38.7,18.0
79,15,1,Exmoor pony,79,Accepted,15.0,15.0,15.0
79,110,1,Fallow deer,79,Accepted,110.0,110.0,108.2
79,124,1,Longhorn cattle,79,Accepted,124.0,127.6,123.1
79,0,1,Red deer,79,Accepted,0.0,0.0,0.0
79,22,1,Tamworth pigs,79,Accepted,22.0,22.0,22.0
79,53,1,Grassland,79,Accepted,53.0,53.0,50.3
79,22,1,Woodland,79,Accepted,22.0,22.0,22.0
79,25,1,Thorny Scrub,79,Accepted,25.0,27.7,25.0
79,0,1,Bare ground,79,Accepted,0.0,0.0,0.0
80,17,1,Roe deer,80,Accepted,26.0,38.599999999999994,17.9
80,15,1,Exmoor pony,80,Accepted,15.0,15.0,15.0
80,110,1,Fallow deer,80,Accepted,110.0,110.0,108.2
80,124,1,Longhorn cattle,80,Accepted,124.0,127.6,123.1
80,0,1,Red deer,80,Accepted,0.0,0.0,0.0
80,22,1,Tamworth pigs,80,Accepted,22.0,22.0,22.0
80,52,1,Grassland,80,Accepted,52.0,53.8,51.1
80,22,1,Woodland,80,Accepted,22.0,22.0,21.1
80,25,1,Thorny Scrub,80,Accepted,25.0,27.7,25.0
80,0,1,Bare ground,80,Accepted,0.0,0.0,0.0
81,17,1,Roe deer,81,Accepted,26.0,38.599999999999994,17.9
81,15,1,Exmoor pony,81,Accepted,15.0,15.0,15.0
81,110,1,Fallow deer,81,Accepted,110.0,110.0,108.2
81,124,1,Longhorn cattle,81,Accepted,124.0,127.6,123.1
81,0,1,Red deer,81,Accepted,0.0,0.0,0.0
81,22,1,Tamworth pigs,81,Accepted,22.0,22.0,22.0
81,52,1,Grassland,81,Accepted,52.0,53.8,50.2
81,22,1,Woodland,81,Accepted,22.0,22.0,21.1
81,26,1,Thorny Scrub,81,Accepted,26.0,27.8,25.1
81,0,1,Bare ground,81,Accepted,0.0,0.0,0.0
82,17,1,Roe deer,82,Accepted,26.0,38.599999999999994,17.9
82,15,1,Exmoor pony,82,Accepted,15.0,15.0,15.0
82,110,1,Fallow deer,82,Accepted,110.0,110.0,108.2
82,124,1,Longhorn cattle,82,Accepted,124.0,127.6,123.1
82,0,1,Red deer,82,Accepted,0.0,0.0,0.0
82,22,1,Tamworth pigs,82,Accepted,22.0,22.0,22.0
82,52,1,Grassland,82,Accepted,52.0,53.8,51.1
82,22,1,Woodland,82,Accepted,21.0,21.9,21.0
82,26,1,Thorny Scrub,82,Accepted,26.0,27.8,25.1
82,0,1,Bare ground,82,Accepted,0.0,0.0,0.0
83,17,1,Roe deer,83,Accepted,25.0,37.599999999999994,17.8
83,15,1,Exmoor pony,83,Accepted,15.0,15.0,15.0
83,110,1,Fallow deer,83,Accepted,110.0,110.0,108.2
83,124,1,Longhorn cattle,83,Accepted,124.0,127.6,123.1
83,0,1,Red deer,83,Accepted,0.0,0.0,0.0
83,22,1,Tamworth pigs,83,Accepted,22.0,22.0,22.0
83,51,1,Grassland,83,Accepted,51.0,52.8,50.1
83,22,1,Woodland,83,Accepted,21.0,21.9,21.0
83,27,1,Thorny Scrub,83,Accepted,27.0,28.8,26.1
83,0,1,Bare ground,83,Accepted,0.0,0.0,0.0
84,17,1,Roe deer,84,Accepted,24.0,37.5,17.7
84,15,1,Exmoor pony,84,Accepted,15.0,15.0,15.0
84,110,1,Fallow deer,84,Accepted,110.0,110.0,108.2
84,124,1,Longhorn cattle,84,Accepted,124.0,127.6,123.1
84,0,1,Red deer,84,Accepted,0.0,0.0,0.0
84,22,1,Tamworth pigs,84,Accepted,22.0,22.0,22.0
84,51,1,Grassland,84,Accepted,51.0,52.8,50.1
84,22,1,Woodland,84,Accepted,21.0,21.9,21.0
84,27,1,Thorny Scrub,84,Accepted,27.0,28.8,26.1
84,0,1,Bare ground,84,Accepted,0.0,0.0,0.0
85,17,1,Roe deer,85,Accepted,24.0,37.5,17.7
85,15,1,Exmoor pony,85,Accepted,15.0,15.0,15.0
85,110,1,Fallow deer,85,Accepted,110.0,110.0,108.2
85,124,1,Longhorn cattle,85,Accepted,124.0,127.6,123.1
85,0,1,Red deer,85,Accepted,0.0,0.0,0.0
85,22,1,Tamworth pigs,85,Accepted,22.0,22.0,22.0
85,51,1,Grassland,85,Accepted,51.0,52.8,50.1
85,22,1,Woodland,85,Accepted,21.0,21.9,21.0
85,27,1,Thorny Scrub,85,Accepted,27.0,28.8,26.1
85,0,1,Bare ground,85,Accepted,0.0,0.0,0.0
86,17,1,Roe deer,86,Accepted,24.0,36.599999999999994,17.7
86,17,1,Exmoor pony,86,Accepted,17.0,17.0,17.0
86,100,1,Fallow deer,86,Accepted,100.0,100.0,100.0
86,116,1,Longhorn cattle,86,Accepted,116.0,116.0,116.0
86,0,1,Red deer,86,Accepted,0.0,0.0,0.0
86,33,1,Tamworth pigs,86,Accepted,33.0,33.0,33.0
86,51,1,Grassland,86,Accepted,51.0,51.9,49.2
86,21,1,Woodland,86,Accepted,21.0,21.9,21.0
